unit_id,unit_code,canonical_name,organization_type,unit_level,source_ref,valid_from,valid_to,registry_version,qa_confidence
156,BCA_CA_KGI_PA02,Phòng An ninh nội địa - Công an Tỉnh Kiên Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
157,BCA_CA_KGI_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Kiên Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
158,BCA_CA_KGI_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Kiên Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
159,BCA_CA_CM,Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
160,BCA_CA_CM_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
161,BCA_CA_CM_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
162,BCA_CA_CM_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
163,BCA_CA_CM_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
164,BCA_CA_CM_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
165,BCA_CA_CM_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
166,BCA_CA_CM_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
167,BCA_CA_CM_PA02,Phòng An ninh nội địa - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
168,BCA_CA_CM_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
169,BCA_CA_CM_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Cà Mau,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
170,BCA_CA_HAG,Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
171,BCA_CA_HAG_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
172,BCA_CA_HAG_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
173,BCA_CA_HAG_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
174,BCA_CA_HAG_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
175,BCA_CA_HAG_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
176,BCA_CA_HAG_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
177,BCA_CA_HAG_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
178,BCA_CA_HAG_PA02,Phòng An ninh nội địa - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
179,BCA_CA_HAG_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
180,BCA_CA_HAG_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Hậu Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
181,BCA_CA_ST,Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
182,BCA_CA_ST_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
183,BCA_CA_ST_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
184,BCA_CA_ST_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
185,BCA_CA_ST_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
186,BCA_CA_ST_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
187,BCA_CA_ST_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
188,BCA_CA_ST_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
189,BCA_CA_ST_PA02,Phòng An ninh nội địa - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
190,BCA_CA_ST_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
191,BCA_CA_ST_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Sóc Trăng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
192,BCA_CA_BL,Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
193,BCA_CA_BL_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
194,BCA_CA_BL_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
195,BCA_CA_BL_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
196,BCA_CA_BL_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
197,BCA_CA_BL_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
198,BCA_CA_BL_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
199,BCA_CA_BL_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
200,BCA_CA_BL_PA02,Phòng An ninh nội địa - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
201,BCA_CA_BL_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
202,BCA_CA_BL_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bạc Liêu,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
203,BCA_CA_TV,Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
204,BCA_CA_TV_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
205,BCA_CA_TV_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
206,BCA_CA_TV_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
207,BCA_CA_TV_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
208,BCA_CA_TV_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
209,BCA_CA_TV_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
210,BCA_CA_TV_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
211,BCA_CA_TV_PA02,Phòng An ninh nội địa - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
212,BCA_CA_TV_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
213,BCA_CA_TV_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Trà Vinh,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
214,BCA_CA_VL,Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
215,BCA_CA_VL_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
216,BCA_CA_VL_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
217,BCA_CA_VL_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
218,BCA_CA_VL_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
219,BCA_CA_VL_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
220,BCA_CA_VL_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
221,BCA_CA_VL_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
222,BCA_CA_VL_PA02,Phòng An ninh nội địa - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
223,BCA_CA_VL_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
224,BCA_CA_VL_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Vĩnh Long,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
225,BCA_CA_BT,Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
226,BCA_CA_BT_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
227,BCA_CA_BT_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
228,BCA_CA_BT_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
229,BCA_CA_BT_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
230,BCA_CA_BT_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
231,BCA_CA_BT_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
232,BCA_CA_BT_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
233,BCA_CA_BT_PA02,Phòng An ninh nội địa - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
234,BCA_CA_BT_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
235,BCA_CA_BT_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Bến Tre,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
236,BCA_CA_TG,Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
237,BCA_CA_TG_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
238,BCA_CA_TG_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
239,BCA_CA_TG_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
240,BCA_CA_TG_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
241,BCA_CA_TG_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
242,BCA_CA_TG_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
243,BCA_CA_TG_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
244,BCA_CA_TG_PA02,Phòng An ninh nội địa - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
245,BCA_CA_TG_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
246,BCA_CA_TG_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Tiền Giang,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
247,BCA_CA_DT,Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
248,BCA_CA_DT_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
249,BCA_CA_DT_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
250,BCA_CA_DT_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
251,BCA_CA_DT_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
252,BCA_CA_DT_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
253,BCA_CA_DT_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
254,BCA_CA_DT_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
255,BCA_CA_DT_PA02,Phòng An ninh nội địa - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
256,BCA_CA_DT_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
257,BCA_CA_DT_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Đồng Tháp,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
258,BCA_CA_LA,Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
259,BCA_CA_LA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
260,BCA_CA_LA_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
261,BCA_CA_LA_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
262,BCA_CA_LA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
263,BCA_CA_LA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
264,BCA_CA_LA_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
265,BCA_CA_LA_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
266,BCA_CA_LA_PA02,Phòng An ninh nội địa - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
267,BCA_CA_LA_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
268,BCA_CA_LA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Long An,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
269,BCA_CA_DLA,Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
270,BCA_CA_DLA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
271,BCA_CA_DLA_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
272,BCA_CA_DLA_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
273,BCA_CA_DLA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
274,BCA_CA_DLA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
275,BCA_CA_DLA_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
276,BCA_CA_DLA_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
277,BCA_CA_DLA_PA02,Phòng An ninh nội địa - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
278,BCA_CA_DLA_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
279,BCA_CA_DLA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Đắk Lắk,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
280,BCA_CA_GLA,Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
281,BCA_CA_GLA_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
282,BCA_CA_GLA_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
283,BCA_CA_GLA_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
284,BCA_CA_GLA_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
285,BCA_CA_GLA_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
286,BCA_CA_GLA_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
287,BCA_CA_GLA_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
288,BCA_CA_GLA_PA02,Phòng An ninh nội địa - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
289,BCA_CA_GLA_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
290,BCA_CA_GLA_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Gia Lai,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
291,BCA_CA_LD,Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
292,BCA_CA_LD_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
293,BCA_CA_LD_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
294,BCA_CA_LD_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
295,BCA_CA_LD_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
296,BCA_CA_LD_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
297,BCA_CA_LD_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
298,BCA_CA_LD_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
299,BCA_CA_LD_PA02,Phòng An ninh nội địa - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
300,BCA_CA_LD_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
301,BCA_CA_LD_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Tỉnh Lâm Đồng,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
302,BCA_CA_KT,Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
303,BCA_CA_KT_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
304,BCA_CA_KT_PC02,Phòng Cảnh sát hình sự - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
305,BCA_CA_KT_PC03,Phòng Cảnh sát kinh tế - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
306,BCA_CA_KT_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
307,BCA_CA_KT_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
308,BCA_CA_KT_PC08,Phòng Cảnh sát giao thông - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
309,BCA_CA_KT_PA01,Phòng An ninh đối ngoại - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
310,BCA_CA_KT_PA02,Phòng An ninh nội địa - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
311,BCA_CA_KT_PA03,Phòng An ninh chính trị nội bộ - Công an Tỉnh Kon Tum,BCA,cap_tinh,dvc_2018,2018-01-01,,v2.0.0,HIGH
