alias_id,unit_id,unit_code,alias_name,alias_type,generator_source
279,39,BCA_CA_HCM_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
280,39,BCA_CA_HCM_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
281,39,BCA_CA_HCM_PC01,PC01 - Công an Thành phố Thành phố Hồ Chí Minh,abbreviation,domain_rules
282,39,BCA_CA_HCM_PC01,Van phong Co quan Canh sat đieu tra - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
283,39,BCA_CA_HCM_PC01,VPCSĐTCATPTPHCM,abbreviation,auto_rule
284,39,BCA_CA_HCM_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Thành phố Thành phố H Chí Minh,typo_ocr,noise_injector
285,39,BCA_CA_HCM_PC01,Văn phòn Cơ quan Cảnhsát điều tra - Công an Thành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
286,40,BCA_CA_HCM_PC02,Phòng Cảnh sát hình sự - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
287,40,BCA_CA_HCM_PC02,Phòng Cảnh sát hình sự - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
288,40,BCA_CA_HCM_PC02,Phòng Cảnh sát hình sự - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
289,40,BCA_CA_HCM_PC02,Phòng Cảnh sát hình sự - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
290,40,BCA_CA_HCM_PC02,PC02 - Công an Thành phố Thành phố Hồ Chí Minh,abbreviation,domain_rules
291,40,BCA_CA_HCM_PC02,Phòng CSHS - Công an Thành phố Thành phố Hồ Chí Minh,alias,domain_rules
292,40,BCA_CA_HCM_PC02,Phong Canh sat hinh su - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
293,40,BCA_CA_HCM_PC02,PCSHSCATPTPHCM,abbreviation,auto_rule
294,40,BCA_CA_HCM_PC02,Pòng Cảnh sát hìnhsự - Công an Thành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
295,40,BCA_CA_HCM_PC02,Phòng Cảnh sát hình sự - Công an Thànhphố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
296,41,BCA_CA_HCM_PC03,Phòng Cảnh sát kinh tế - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
297,41,BCA_CA_HCM_PC03,Phòng Cảnh sát kinh tế - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
298,41,BCA_CA_HCM_PC03,Phòng Cảnh sát kinh tế - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
299,41,BCA_CA_HCM_PC03,Phòng Cảnh sát kinh tế - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
300,41,BCA_CA_HCM_PC03,Phong Canh sat kinh te - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
301,41,BCA_CA_HCM_PC03,PCSKTCATPTPHCM,abbreviation,auto_rule
302,41,BCA_CA_HCM_PC03,Phòng Cảnh sát kinh tế  Công an Thành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
303,41,BCA_CA_HCM_PC03,Phòng ảnh sát kinh tế - Công an Thành phố Thành phố Hồ Chí inh,typo_ocr,noise_injector
304,42,BCA_CA_HCM_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
305,42,BCA_CA_HCM_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
306,42,BCA_CA_HCM_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
307,42,BCA_CA_HCM_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
308,42,BCA_CA_HCM_PC04,PC04 - Công an Thành phố Thành phố Hồ Chí Minh,abbreviation,domain_rules
309,42,BCA_CA_HCM_PC04,Phòng CS ma túy - Công an Thành phố Thành phố Hồ Chí Minh,alias,domain_rules
310,42,BCA_CA_HCM_PC04,Phong Canh sat đieu tra toi pham ve ma tuy - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
311,42,BCA_CA_HCM_PC04,PCSĐTTPMTCATPTPHCM,abbreviation,auto_rule
312,42,BCA_CA_HCM_PC04,Phòng Cảnh sá điều tr tội phạm về ma túy  Công an Thành phố Thành phố Hồ hí Minh,typo_ocr,noise_injector
313,43,BCA_CA_HCM_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
314,43,BCA_CA_HCM_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
315,43,BCA_CA_HCM_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
316,43,BCA_CA_HCM_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
317,43,BCA_CA_HCM_PC06,PC06 - Công an Thành phố Thành phố Hồ Chí Minh,abbreviation,domain_rules
318,43,BCA_CA_HCM_PC06,Phòng CSQLHC - Công an Thành phố Thành phố Hồ Chí Minh,alias,domain_rules
319,43,BCA_CA_HCM_PC06,Phong Canh sat quan ly hanh chinh ve trat tu xa hoi - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
320,43,BCA_CA_HCM_PC06,PCSQLHCTTXHCATPTPHCM,abbreviation,auto_rule
321,43,BCA_CA_HCM_PC06,Phòng Cản sát quản lý hành chính về tật tự xã hội - Công an Thành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
322,43,BCA_CA_HCM_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - ông an Thành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
323,44,BCA_CA_HCM_PC08,Phòng Cảnh sát giao thông - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
324,44,BCA_CA_HCM_PC08,Phòng Cảnh sát giao thông - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
325,44,BCA_CA_HCM_PC08,Phòng Cảnh sát giao thông - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
326,44,BCA_CA_HCM_PC08,Phòng Cảnh sát giao thông - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
327,44,BCA_CA_HCM_PC08,PC08 - Công an Thành phố Thành phố Hồ Chí Minh,abbreviation,domain_rules
328,44,BCA_CA_HCM_PC08,Phòng CSGT - Công an Thành phố Thành phố Hồ Chí Minh,alias,domain_rules
329,44,BCA_CA_HCM_PC08,Phong Canh sat giao thong - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
330,44,BCA_CA_HCM_PC08,PCSGTCATPTPHCM,abbreviation,auto_rule
331,44,BCA_CA_HCM_PC08,Phòng Cảnh sát giao hông - Công an Thành phố Thành phố Hồ Chí Mih,typo_ocr,noise_injector
332,45,BCA_CA_HCM_PA01,Phòng An ninh đối ngoại - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
333,45,BCA_CA_HCM_PA01,Phòng An ninh đối ngoại - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
334,45,BCA_CA_HCM_PA01,Phòng An ninh đối ngoại - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
335,45,BCA_CA_HCM_PA01,Phòng An ninh đối ngoại - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
336,45,BCA_CA_HCM_PA01,Phong An ninh đoi ngoai - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
337,45,BCA_CA_HCM_PA01,PANĐNCATPTPHCM,abbreviation,auto_rule
338,45,BCA_CA_HCM_PA01,Phòng An ninh đối oại - Công an Thành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
339,45,BCA_CA_HCM_PA01,Phòng n ninh đối ngoại - Công an Thành phố Thành phốHồ Chí Minh,typo_ocr,noise_injector
340,46,BCA_CA_HCM_PA02,Phòng An ninh nội địa - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
341,46,BCA_CA_HCM_PA02,Phòng An ninh nội địa - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
342,46,BCA_CA_HCM_PA02,Phòng An ninh nội địa - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
343,46,BCA_CA_HCM_PA02,Phòng An ninh nội địa - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
344,46,BCA_CA_HCM_PA02,Phong An ninh noi đia - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
345,46,BCA_CA_HCM_PA02,PANNĐCATPTPHCM,abbreviation,auto_rule
346,46,BCA_CA_HCM_PA02,Phòng An ninh nội địa  Công an hành phố Thành phố Hồ Chí Minh,typo_ocr,noise_injector
347,46,BCA_CA_HCM_PA02,PhòngAn nih nội địa - Công an Thành phố Thành phố H Chí Minh,typo_ocr,noise_injector
348,47,BCA_CA_HCM_PA03,Phòng An ninh chính trị nội bộ - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
349,47,BCA_CA_HCM_PA03,Phòng An ninh chính trị nội bộ - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
350,47,BCA_CA_HCM_PA03,Phòng An ninh chính trị nội bộ - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
351,47,BCA_CA_HCM_PA03,Phòng An ninh chính trị nội bộ - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
352,47,BCA_CA_HCM_PA03,Phong An ninh chinh tri noi bo - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
353,47,BCA_CA_HCM_PA03,PANCTNBCATPTPHCM,abbreviation,auto_rule
354,47,BCA_CA_HCM_PA03,Phòng An ninh chính trị nội b - Công an Thành phố Thành phốHồ Chí Minh,typo_ocr,noise_injector
355,48,BCA_CA_HCM_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Thành phố Thành phố Hồ Chí Minh,canonical,manual_registry
356,48,BCA_CA_HCM_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CATP Thành phố Hồ Chí Minh,abbreviation,domain_rules
357,48,BCA_CA_HCM_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA TP Thành phố Hồ Chí Minh,alias,domain_rules
358,48,BCA_CA_HCM_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Thành phố Hồ Chí Minh,abbreviation,domain_rules
359,48,BCA_CA_HCM_PA05,Phong An ninh mang va phong chong toi pham cong nghe cao - Cong an Thanh pho Thanh pho Ho Chi Minh,no_accent,auto_rule
360,48,BCA_CA_HCM_PA05,PANMPCTPCNCCATPTPHCM,abbreviation,auto_rule
361,48,BCA_CA_HCM_PA05,Phòng An ninh mạng và phòng chốg ti phạm công nghệ cao - Công an Tành phố Thànhpố Hồ Chí Minh,typo_ocr,noise_injector
362,49,BCA_CA_DN,Công an Thành phố Đà Nẵng,canonical,manual_registry
363,49,BCA_CA_DN,CATP Đà Nẵng,abbreviation,manual_domain
364,49,BCA_CA_DN,CA TP Đà Nẵng,alias,manual_domain
365,49,BCA_CA_DN,CA Đà Nẵng,abbreviation,manual_domain
366,49,BCA_CA_DN,Cong an Thanh pho Đa Nang,no_accent,auto_rule
367,49,BCA_CA_DN,CATPĐN,abbreviation,auto_rule
368,49,BCA_CA_DN,Công an Tành phố Đà Nẵng,typo_ocr,noise_injector
369,50,BCA_CA_DN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Thành phố Đà Nẵng,canonical,manual_registry
370,50,BCA_CA_DN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CATP Đà Nẵng,abbreviation,domain_rules
371,50,BCA_CA_DN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA TP Đà Nẵng,alias,domain_rules
372,50,BCA_CA_DN_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Đà Nẵng,abbreviation,domain_rules
373,50,BCA_CA_DN_PC01,PC01 - Công an Thành phố Đà Nẵng,abbreviation,domain_rules
374,50,BCA_CA_DN_PC01,Van phong Co quan Canh sat đieu tra - Cong an Thanh pho Đa Nang,no_accent,auto_rule
375,50,BCA_CA_DN_PC01,VPCSĐTCATPĐN,abbreviation,auto_rule
376,51,BCA_CA_DN_PC02,Phòng Cảnh sát hình sự - Công an Thành phố Đà Nẵng,canonical,manual_registry
377,51,BCA_CA_DN_PC02,Phòng Cảnh sát hình sự - CATP Đà Nẵng,abbreviation,domain_rules
378,51,BCA_CA_DN_PC02,Phòng Cảnh sát hình sự - CA TP Đà Nẵng,alias,domain_rules
379,51,BCA_CA_DN_PC02,Phòng Cảnh sát hình sự - CA Đà Nẵng,abbreviation,domain_rules
380,51,BCA_CA_DN_PC02,PC02 - Công an Thành phố Đà Nẵng,abbreviation,domain_rules
381,51,BCA_CA_DN_PC02,Phòng CSHS - Công an Thành phố Đà Nẵng,alias,domain_rules
382,51,BCA_CA_DN_PC02,Phong Canh sat hinh su - Cong an Thanh pho Đa Nang,no_accent,auto_rule
383,51,BCA_CA_DN_PC02,PCSHSCATPĐN,abbreviation,auto_rule
384,51,BCA_CA_DN_PC02,Phng Cảnh sát hình sự  Công an Thành phố Đà Nẵng,typo_ocr,noise_injector
385,51,BCA_CA_DN_PC02,Phòng Cảnh sáthình sự - Công an Thành phố Đà Nẵn,typo_ocr,noise_injector
386,52,BCA_CA_DN_PC03,Phòng Cảnh sát kinh tế - Công an Thành phố Đà Nẵng,canonical,manual_registry
387,52,BCA_CA_DN_PC03,Phòng Cảnh sát kinh tế - CATP Đà Nẵng,abbreviation,domain_rules
388,52,BCA_CA_DN_PC03,Phòng Cảnh sát kinh tế - CA TP Đà Nẵng,alias,domain_rules
389,52,BCA_CA_DN_PC03,Phòng Cảnh sát kinh tế - CA Đà Nẵng,abbreviation,domain_rules
390,52,BCA_CA_DN_PC03,Phong Canh sat kinh te - Cong an Thanh pho Đa Nang,no_accent,auto_rule
391,52,BCA_CA_DN_PC03,PCSKTCATPĐN,abbreviation,auto_rule
392,52,BCA_CA_DN_PC03,Phòng Cảnh sát kinh tế - Công an Thành ph Đà Nẵng,typo_ocr,noise_injector
393,53,BCA_CA_DN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - Công an Thành phố Đà Nẵng,canonical,manual_registry
394,53,BCA_CA_DN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CATP Đà Nẵng,abbreviation,domain_rules
395,53,BCA_CA_DN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA TP Đà Nẵng,alias,domain_rules
396,53,BCA_CA_DN_PC04,Phòng Cảnh sát điều tra tội phạm về ma túy - CA Đà Nẵng,abbreviation,domain_rules
397,53,BCA_CA_DN_PC04,PC04 - Công an Thành phố Đà Nẵng,abbreviation,domain_rules
398,53,BCA_CA_DN_PC04,Phòng CS ma túy - Công an Thành phố Đà Nẵng,alias,domain_rules
399,53,BCA_CA_DN_PC04,Phong Canh sat đieu tra toi pham ve ma tuy - Cong an Thanh pho Đa Nang,no_accent,auto_rule
400,53,BCA_CA_DN_PC04,PCSĐTTPMTCATPĐN,abbreviation,auto_rule
401,53,BCA_CA_DN_PC04,Phòng Cảnh sát điều tra tộ phạm về ma túy - Công an Thành phố Đà Nẵng,typo_ocr,noise_injector
402,54,BCA_CA_DN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - Công an Thành phố Đà Nẵng,canonical,manual_registry
403,54,BCA_CA_DN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CATP Đà Nẵng,abbreviation,domain_rules
404,54,BCA_CA_DN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA TP Đà Nẵng,alias,domain_rules
405,54,BCA_CA_DN_PC06,Phòng Cảnh sát quản lý hành chính về trật tự xã hội - CA Đà Nẵng,abbreviation,domain_rules
406,54,BCA_CA_DN_PC06,PC06 - Công an Thành phố Đà Nẵng,abbreviation,domain_rules
407,54,BCA_CA_DN_PC06,Phòng CSQLHC - Công an Thành phố Đà Nẵng,alias,domain_rules
408,54,BCA_CA_DN_PC06,Phong Canh sat quan ly hanh chinh ve trat tu xa hoi - Cong an Thanh pho Đa Nang,no_accent,auto_rule
409,54,BCA_CA_DN_PC06,PCSQLHCTTXHCATPĐN,abbreviation,auto_rule
410,54,BCA_CA_DN_PC06,Phòng ảnh sát quản lý hành chính về rậttự xã hội - Công an Thành phố Đà Nẵng,typo_ocr,noise_injector
411,55,BCA_CA_DN_PC08,Phòng Cảnh sát giao thông - Công an Thành phố Đà Nẵng,canonical,manual_registry
412,55,BCA_CA_DN_PC08,Phòng Cảnh sát giao thông - CATP Đà Nẵng,abbreviation,domain_rules
413,55,BCA_CA_DN_PC08,Phòng Cảnh sát giao thông - CA TP Đà Nẵng,alias,domain_rules
414,55,BCA_CA_DN_PC08,Phòng Cảnh sát giao thông - CA Đà Nẵng,abbreviation,domain_rules
415,55,BCA_CA_DN_PC08,PC08 - Công an Thành phố Đà Nẵng,abbreviation,domain_rules
416,55,BCA_CA_DN_PC08,Phòng CSGT - Công an Thành phố Đà Nẵng,alias,domain_rules
417,55,BCA_CA_DN_PC08,Phong Canh sat giao thong - Cong an Thanh pho Đa Nang,no_accent,auto_rule
418,55,BCA_CA_DN_PC08,PCSGTCATPĐN,abbreviation,auto_rule
419,56,BCA_CA_DN_PA01,Phòng An ninh đối ngoại - Công an Thành phố Đà Nẵng,canonical,manual_registry
420,56,BCA_CA_DN_PA01,Phòng An ninh đối ngoại - CATP Đà Nẵng,abbreviation,domain_rules
421,56,BCA_CA_DN_PA01,Phòng An ninh đối ngoại - CA TP Đà Nẵng,alias,domain_rules
422,56,BCA_CA_DN_PA01,Phòng An ninh đối ngoại - CA Đà Nẵng,abbreviation,domain_rules
423,56,BCA_CA_DN_PA01,Phong An ninh đoi ngoai - Cong an Thanh pho Đa Nang,no_accent,auto_rule
424,56,BCA_CA_DN_PA01,PANĐNCATPĐN,abbreviation,auto_rule
425,56,BCA_CA_DN_PA01,Phòng An ninh đối nại - Công an Thành phố Đà Nẵng,typo_ocr,noise_injector
426,56,BCA_CA_DN_PA01,Phng An ninh đối ngoại - Công an Thành phố Đà Nẵng,typo_ocr,noise_injector
427,57,BCA_CA_DN_PA02,Phòng An ninh nội địa - Công an Thành phố Đà Nẵng,canonical,manual_registry
428,57,BCA_CA_DN_PA02,Phòng An ninh nội địa - CATP Đà Nẵng,abbreviation,domain_rules
429,57,BCA_CA_DN_PA02,Phòng An ninh nội địa - CA TP Đà Nẵng,alias,domain_rules
430,57,BCA_CA_DN_PA02,Phòng An ninh nội địa - CA Đà Nẵng,abbreviation,domain_rules
431,57,BCA_CA_DN_PA02,Phong An ninh noi đia - Cong an Thanh pho Đa Nang,no_accent,auto_rule
432,57,BCA_CA_DN_PA02,PANNĐCATPĐN,abbreviation,auto_rule
433,57,BCA_CA_DN_PA02,Pòng An ninh nội địa - Công an Thành phố Đà Nẵng,typo_ocr,noise_injector
434,58,BCA_CA_DN_PA03,Phòng An ninh chính trị nội bộ - Công an Thành phố Đà Nẵng,canonical,manual_registry
435,58,BCA_CA_DN_PA03,Phòng An ninh chính trị nội bộ - CATP Đà Nẵng,abbreviation,domain_rules
436,58,BCA_CA_DN_PA03,Phòng An ninh chính trị nội bộ - CA TP Đà Nẵng,alias,domain_rules
437,58,BCA_CA_DN_PA03,Phòng An ninh chính trị nội bộ - CA Đà Nẵng,abbreviation,domain_rules
438,58,BCA_CA_DN_PA03,Phong An ninh chinh tri noi bo - Cong an Thanh pho Đa Nang,no_accent,auto_rule
439,58,BCA_CA_DN_PA03,PANCTNBCATPĐN,abbreviation,auto_rule
440,58,BCA_CA_DN_PA03,Phòng An ninh chính trị nội bộ - Công an Thành phố Đà Nng,typo_ocr,noise_injector
441,58,BCA_CA_DN_PA03,Phòng An ninh chính trị nội bộ - Côngan Thành phố Đà Nẵng,typo_ocr,noise_injector
442,59,BCA_CA_DN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - Công an Thành phố Đà Nẵng,canonical,manual_registry
443,59,BCA_CA_DN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CATP Đà Nẵng,abbreviation,domain_rules
444,59,BCA_CA_DN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA TP Đà Nẵng,alias,domain_rules
445,59,BCA_CA_DN_PA05,Phòng An ninh mạng và phòng chống tội phạm công nghệ cao - CA Đà Nẵng,abbreviation,domain_rules
446,59,BCA_CA_DN_PA05,Phong An ninh mang va phong chong toi pham cong nghe cao - Cong an Thanh pho Đa Nang,no_accent,auto_rule
447,59,BCA_CA_DN_PA05,PANMPCTPCNCCATPĐN,abbreviation,auto_rule
448,59,BCA_CA_DN_PA05,Phòg An ninh mạng và phòng chống tội phạm công nghệ cao - Côngan Thành phố Đà Nẵng,typo_ocr,noise_injector
449,60,BCA_CA_HP,Công an Thành phố Hải Phòng,canonical,manual_registry
450,60,BCA_CA_HP,CATP Hải Phòng,abbreviation,manual_domain
451,60,BCA_CA_HP,CA HP,abbreviation,manual_domain
452,60,BCA_CA_HP,CA Hải Phòng,alias,manual_domain
453,60,BCA_CA_HP,CA TP Hải Phòng,alias,domain_rules
454,60,BCA_CA_HP,Cong an Thanh pho Hai Phong,no_accent,auto_rule
455,60,BCA_CA_HP,CATPHP,abbreviation,auto_rule
456,60,BCA_CA_HP,Công an Thành phố Hải hòng,typo_ocr,noise_injector
457,60,BCA_CA_HP,Công an Tành phố Hải hòng,typo_ocr,noise_injector
458,61,BCA_CA_HP_PC01,Văn phòng Cơ quan Cảnh sát điều tra - Công an Thành phố Hải Phòng,canonical,manual_registry
459,61,BCA_CA_HP_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CATP Hải Phòng,abbreviation,domain_rules
460,61,BCA_CA_HP_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA TP Hải Phòng,alias,domain_rules
461,61,BCA_CA_HP_PC01,Văn phòng Cơ quan Cảnh sát điều tra - CA Hải Phòng,abbreviation,domain_rules
462,61,BCA_CA_HP_PC01,PC01 - Công an Thành phố Hải Phòng,abbreviation,domain_rules
463,61,BCA_CA_HP_PC01,Van phong Co quan Canh sat đieu tra - Cong an Thanh pho Hai Phong,no_accent,auto_rule
464,61,BCA_CA_HP_PC01,VPCSĐTCATPHP,abbreviation,auto_rule
465,61,BCA_CA_HP_PC01,Văn phòng Cơquan Cảnh sát điề tra - Công an Thành phố Hải Phòng,typo_ocr,noise_injector
466,61,BCA_CA_HP_PC01,Vă phòng Cơ quan ảnh sát điều tra - Công an Thành phố Hải Phòng,typo_ocr,noise_injector
467,62,BCA_CA_HP_PC02,Phòng Cảnh sát hình sự - Công an Thành phố Hải Phòng,canonical,manual_registry
468,62,BCA_CA_HP_PC02,Phòng Cảnh sát hình sự - CATP Hải Phòng,abbreviation,domain_rules
469,62,BCA_CA_HP_PC02,Phòng Cảnh sát hình sự - CA TP Hải Phòng,alias,domain_rules
470,62,BCA_CA_HP_PC02,Phòng Cảnh sát hình sự - CA Hải Phòng,abbreviation,domain_rules
471,62,BCA_CA_HP_PC02,PC02 - Công an Thành phố Hải Phòng,abbreviation,domain_rules
472,62,BCA_CA_HP_PC02,Phòng CSHS - Công an Thành phố Hải Phòng,alias,domain_rules
473,62,BCA_CA_HP_PC02,Phong Canh sat hinh su - Cong an Thanh pho Hai Phong,no_accent,auto_rule
474,62,BCA_CA_HP_PC02,PCSHSCATPHP,abbreviation,auto_rule
475,62,BCA_CA_HP_PC02,Phòng Cảnh sát hìn sự - Công an Thành phố Hải Phòng,typo_ocr,noise_injector
476,63,BCA_CA_HP_PC03,Phòng Cảnh sát kinh tế - Công an Thành phố Hải Phòng,canonical,manual_registry
477,63,BCA_CA_HP_PC03,Phòng Cảnh sát kinh tế - CATP Hải Phòng,abbreviation,domain_rules
478,63,BCA_CA_HP_PC03,Phòng Cảnh sát kinh tế - CA TP Hải Phòng,alias,domain_rules
479,63,BCA_CA_HP_PC03,Phòng Cảnh sát kinh tế - CA Hải Phòng,abbreviation,domain_rules
480,63,BCA_CA_HP_PC03,Phong Canh sat kinh te - Cong an Thanh pho Hai Phong,no_accent,auto_rule
